Account,GameNumber,Date,StartTime,DayOfWeek,HourOfDay,GameOfDay,GameOfWeek,TimeControl,MyElo,OppElo,Color,ECO,Result,Termination,ICastledFirst,ICastledShort,ICastledLong,OppCastledShort,OppCastledLong,LastResult,2ndLastResult,MyNumMoves,OppNumMoves,MyTotalTime,OppTotalTime,MyAvgTPM,OppAvgTPM,MyCastlingMove,OppCastlingMove,TimeSinceLast
Cosmos_IV,855,2024-07-28,22:43:02,1,23,10,112,600,1714,1667,white,D02,won,resignation,No,No,No,Yes,No,lost,lost,57,56,457.7,282.2,8.03,5.04,N/A,12,198.30
Cosmos_IV,856,2024-07-29,10:57:09,2,11,9,103,600,1713,1682,white,D02,draw,repetition,No,No,Yes,Yes,No,won,lost,89,89,526.5,222.3,5.92,2.5,20,11,43589.30
Cosmos_IV,857,2024-07-29,11:10:17,2,12,10,103,600,1721,1708,black,B12,won,checkmate,No,Yes,No,Yes,No,draw,won,32,32,377.8,274.8,11.81,8.59,19,10,261.50
Cosmos_IV,858,2024-07-29,11:29:58,2,12,11,102,600,1713,1719,black,B10,lost,resignation,No,No,Yes,Yes,No,won,draw,26,27,390.6,238,15.02,8.81,15,8,803.20
Cosmos_IV,859,2024-07-29,11:40:55,2,12,12,102,600,1706,1752,white,A45,lost,resignation,No,No,Yes,Yes,No,lost,won,37,37,460.6,347.5,12.45,9.39,21,7,266.40
Cosmos_IV,860,2024-07-29,11:58:20,2,12,13,102,600,1715,1728,black,B12,won,abandoned,Yes,Yes,No,No,No,lost,lost,23,23,348.2,307.7,15.14,13.38,14,N/A,584.40
Cosmos_IV,861,2024-07-29,12:23:43,2,13,14,100,600,1722,1680,white,D02,won,resignation,No,No,No,Yes,No,won,lost,27,26,295.8,441.4,10.96,16.98,N/A,8,1174.80
Cosmos_IV,862,2024-07-29,13:52:13,2,14,15,101,600,1714,1735,black,B12,lost,resignation,Yes,Yes,No,No,No,won,won,27,28,192.2,203.7,7.12,7.27,17,N/A,5014.20
Cosmos_IV,863,2024-07-29,13:59:18,2,14,16,102,600,1706,1707,white,A45,lost,resignation,No,No,No,Yes,No,lost,won,33,32,371.4,333.2,11.25,10.41,N/A,5,232.80
Cosmos_IV,864,2024-07-29,14:11:19,2,15,17,103,600,1698,1719,black,B13,lost,timeout,No,Yes,No,Yes,No,lost,lost,89,90,598.6,461.8,6.73,5.13,17,6,349.60
Cosmos_IV,865,2024-07-29,14:30:07,2,15,18,103,600,1691,1752,white,D02,lost,resignation,No,No,No,Yes,No,lost,lost,21,21,168,205.3,8.0,9.78,N/A,10,529.40
Cosmos_IV,866,2024-07-29,14:36:36,2,15,19,104,600,1699,1683,white,D00,won,checkmate,No,No,Yes,Yes,No,lost,lost,23,22,374.9,248.9,16.3,11.31,12,9,221.00
Cosmos_IV,867,2024-07-29,19:19:41,2,20,20,104,600,1690,1672,black,A00,lost,resignation,No,Yes,No,Yes,No,won,lost,48,49,543,352,11.31,7.18,16,6,16610.10
Cosmos_IV,868,2024-07-29,19:34:59,2,20,21,105,600,1697,1638,white,A40,won,resignation,No,Yes,No,Yes,No,lost,won,32,31,255.6,120.2,7.99,3.88,16,8,375.00
Cosmos_IV,869,2024-07-29,19:41:39,2,20,22,106,600,1705,1700,black,B12,won,resignation,No,No,No,Yes,No,won,lost,44,44,394,289.4,8.95,6.58,N/A,10,144.40
Cosmos_IV,870,2024-07-30,13:01:44,3,14,9,107,600,1712,1663,black,D10,won,timeout,No,Yes,No,Yes,No,won,won,95,96,589.1,599.8,6.2,6.25,15,11,62011.00
Cosmos_IV,871,2024-07-30,13:22:28,3,14,10,108,600,1705,1766,black,B13,lost,resignation,No,Yes,No,Yes,No,won,won,42,43,463.7,244.6,11.04,5.69,10,10,654.90
Cosmos_IV,872,2024-07-30,13:34:54,3,14,11,109,600,1696,1690,white,D02,lost,resignation,Yes,No,Yes,No,No,lost,won,18,18,169.7,81.8,9.43,4.54,16,N/A,282.30
Cosmos_IV,873,2024-07-30,13:39:29,3,14,12,110,600,1688,1686,white,D00,lost,resignation,No,No,No,Yes,No,lost,lost,25,25,164.7,210,6.59,8.4,N/A,8,105.30
Cosmos_IV,874,2024-07-30,13:46:08,3,14,13,111,600,1679,1650,black,B12,lost,checkmate,No,Yes,No,Yes,No,lost,lost,32,33,324.1,269.4,10.13,8.16,20,7,234.30
Cosmos_IV,875,2024-07-30,13:56:14,3,14,13,112,600,1686,1624,white,A45,won,resignation,No,Yes,No,Yes,No,lost,lost,26,26,312.2,223.4,12.01,8.59,17,7,281.90
Cosmos_IV,876,2024-07-30,14:05:33,3,15,13,113,600,1693,1650,white,D02,won,resignation,No,No,Yes,Yes,No,won,lost,47,46,565,361,12.02,7.85,16,8,246.80
Cosmos_IV,877,2024-07-30,14:21:27,3,15,13,114,600,1702,1734,black,D10,won,resignation,No,Yes,No,Yes,No,won,won,40,40,450.2,153.2,11.25,3.83,11,8,389.00
Cosmos_IV,878,2024-07-30,14:31:51,3,15,13,115,600,1695,1741,white,A45,lost,checkmate,Yes,Yes,No,No,No,won,won,28,28,398,177.9,14.21,6.35,11,N/A,173.80
Cosmos_IV,879,2024-07-30,14:41:39,3,15,13,115,600,1687,1713,white,A45,lost,checkmate,Yes,No,Yes,No,No,lost,won,44,44,494.2,341.2,11.23,7.75,16,N/A,190.00
Cosmos_IV,880,2024-07-30,17:17:53,3,18,14,112,600,1679,1682,black,D02,lost,resignation,Yes,No,Yes,Yes,No,lost,lost,37,38,428.9,292.4,11.59,7.69,15,16,8879.80
Cosmos_IV,881,2024-07-31,01:35:41,4,2,12,106,600,1670,1644,black,D10,lost,resignation,No,Yes,No,Yes,No,lost,lost,25,26,311,183,12.44,7.04,16,8,29439.10
Cosmos_IV,882,2024-07-31,03:10:32,4,4,13,107,600,1662,1661,black,B10,lost,resignation,No,Yes,No,Yes,No,lost,lost,29,30,437.8,396,15.1,13.2,11,8,5380.00
Cosmos_IV,883,2024-07-31,03:25:29,4,4,14,108,600,1671,1683,white,D00,won,checkmate,No,Yes,No,Yes,No,lost,lost,33,32,515.6,452.4,15.62,14.14,12,7,459.20
Cosmos_IV,884,2024-07-31,03:42:11,4,4,15,109,600,1678,1622,white,D00,won,resignation,No,No,Yes,No,Yes,won,lost,28,27,360.1,229.4,12.86,8.5,17,13,486.40
Cosmos_IV,885,2024-07-31,03:52:38,4,4,16,110,600,1686,1667,white,D83,won,abandoned,No,Yes,No,Yes,No,won,won,27,26,256.9,341.4,9.51,13.13,14,4,266.90
Cosmos_IV,886,2024-07-31,04:13:21,4,5,17,111,600,1679,1741,black,D15,lost,resignation,No,Yes,No,Yes,No,won,won,26,27,402.4,300.7,15.48,11.14,16,12,986.10
Cosmos_IV,887,2024-07-31,04:25:36,4,5,18,112,600,1687,1669,black,B12,won,resignation,No,Yes,No,Yes,No,lost,won,30,30,329.5,329.2,10.98,10.97,18,10,332.60
Cosmos_IV,888,2024-07-31,13:13:44,4,14,18,105,300,1103,1065,white,B13,won,checkmate,No,No,Yes,Yes,No,won,lost,31,30,135.7,231.1,4.38,7.7,11,9,31358.50
Cosmos_IV,889,2024-07-31,13:41:05,4,14,16,106,600,1679,1709,black,A40,lost,resignation,No,No,No,No,No,won,won,20,20,159.2,81.1,7.96,4.06,N/A,N/A,1505.30
Cosmos_IV,890,2024-07-31,13:45:23,4,14,17,107,600,1670,1639,white,A45,lost,checkmate,Yes,No,Yes,No,No,lost,won,23,23,142.4,94.9,6.19,4.13,16,N/A,98.80
Cosmos_IV,891,2024-07-31,13:49:31,4,14,17,108,600,1662,1697,black,B10,lost,resignation,No,Yes,No,Yes,No,lost,lost,17,18,234.6,77.6,13.8,4.31,13,6,105.60
Cosmos_IV,892,2024-07-31,15:23:22,4,16,13,103,600,1669,1629,white,A45,won,resignation,No,No,No,Yes,No,lost,lost,16,16,282.5,138.4,17.66,8.65,N/A,8,5396.40
Cosmos_IV,893,2024-07-31,15:31:10,4,16,14,104,600,1677,1646,black,B10,won,resignation,No,No,No,No,No,won,lost,49,49,371,176.1,7.57,3.59,N/A,N/A,185.50
Cosmos_IV,894,2024-07-31,15:40:44,4,16,15,102,600,1686,1718,white,D02,won,resignation,No,Yes,No,Yes,No,won,won,23,22,161.8,144.6,7.03,6.57,15,14,203.00
Cosmos_IV,895,2024-07-31,15:46:11,4,16,16,103,600,1687,1708,white,E61,draw,stalemate,No,Yes,No,Yes,No,won,won,65,65,588.8,528.1,9.06,8.12,19,4,165.20
Cosmos_IV,896,2024-07-31,16:05:21,4,17,17,104,600,1694,1649,black,D00,won,resignation,No,No,Yes,Yes,No,draw,won,53,53,426.3,296.5,8.04,5.59,15,6,561.20
Cosmos_IV,897,2024-07-31,16:40:33,4,17,18,102,600,1685,1674,black,B10,lost,resignation,No,No,No,Yes,No,won,draw,42,43,517.9,343.9,12.33,8.0,N/A,17,1685.70
Cosmos_IV,898,2024-07-31,16:55:23,4,17,19,103,600,1693,1670,white,D10,won,resignation,No,Yes,No,Yes,No,lost,won,20,19,172.9,74.6,8.64,3.93,11,9,372.10
Cosmos_IV,899,2024-07-31,16:59:48,4,17,20,104,600,1701,1693,black,D02,won,checkmate,No,No,Yes,Yes,No,won,lost,37,37,395.5,266.2,10.69,7.19,13,11,92.10
Cosmos_IV,900,2024-07-31,20:59:03,4,21,20,102,600,1693,1724,black,B12,lost,checkmate,No,No,No,Yes,No,won,won,26,27,113.9,131.2,4.38,4.86,N/A,8,13959.50
Cosmos_IV,901,2024-07-31,21:03:23,4,22,21,102,600,1685,1702,white,D00,lost,resignation,No,No,Yes,No,Yes,lost,won,48,47,596.5,435.8,12.43,9.27,15,13,146.10
Cosmos_IV,902,2024-07-31,21:21:05,4,22,22,102,600,1693,1688,white,D00,won,resignation,No,No,No,Yes,No,lost,lost,12,11,40.6,45.9,3.38,4.17,N/A,6,465.50
Cosmos_IV,903,2024-07-31,21:22:46,4,22,23,103,600,1701,1681,black,B12,won,resignation,Yes,No,Yes,No,No,won,lost,43,43,334.3,315.4,7.77,7.33,7,N/A,60.40
Cosmos_IV,904,2024-08-01,13:01:08,5,14,17,94,600,1709,1704,black,B15,won,resignation,No,Yes,No,No,Yes,won,won,40,40,503.5,166.2,12.59,4.15,9,9,55967.70
Cosmos_IV,905,2024-08-01,13:13:04,5,14,18,95,600,1701,1711,white,A45,lost,checkmate,No,No,No,Yes,No,won,won,32,32,374.2,212.2,11.69,6.63,N/A,7,212.50
Cosmos_IV,906,2024-08-01,13:23:07,5,14,18,94,600,1692,1686,black,B10,lost,resignation,No,Yes,No,Yes,No,lost,won,21,21,210.1,69.1,10.0,3.29,17,6,228.80
Cosmos_IV,907,2024-08-01,13:28:12,5,14,19,95,600,1684,1695,white,D00,lost,resignation,No,No,Yes,Yes,No,lost,lost,22,21,383.8,264.1,17.45,12.58,21,17,94.90
Cosmos_IV,908,2024-08-01,13:39:23,5,14,20,96,600,1692,1656,black,D00,won,checkmate,Yes,Yes,No,No,No,lost,lost,31,31,316.3,218.3,10.2,7.04,24,N/A,287.20
Cosmos_IV,909,2024-08-01,13:48:53,5,14,19,96,600,1700,1685,white,D00,won,checkmate,Yes,No,Yes,No,Yes,won,lost,32,31,489.1,227,15.28,7.32,11,11,253.70
Cosmos_IV,910,2024-08-01,16:04:32,5,17,15,94,600,1709,1729,white,D00,won,resignation,Yes,Yes,No,No,No,won,won,17,17,268.9,326.1,15.82,19.18,11,N/A,7649.90
Cosmos_IV,911,2024-08-01,16:14:51,5,17,15,95,600,1709,1729,black,B13,draw,stalemate,No,No,No,Yes,No,won,won,64,65,575.9,598.5,9.0,9.21,N/A,9,350.10
Cosmos_IV,912,2024-08-01,16:35:11,5,17,16,96,600,1701,1705,white,A40,lost,checkmate,Yes,Yes,No,Yes,No,draw,won,38,38,539.4,599.8,14.19,15.78,12,18,644.10
Cosmos_IV,913,2024-08-01,16:54:44,5,17,16,96,600,1708,1645,white,A40,won,checkmate,Yes,Yes,No,Yes,No,lost,draw,34,33,299.2,246.8,8.8,7.48,11,12,633.60
Cosmos_IV,914,2024-08-01,19:03:50,5,20,15,96,300,1095,1119,black,D00,lost,resignation,No,No,Yes,Yes,No,won,lost,28,29,189.6,193.4,6.77,6.67,15,8,7446.80
Cosmos_IV,915,2024-08-01,21:28:10,5,22,12,97,600,1716,1682,black,D02,won,resignation,No,No,No,Yes,No,lost,won,56,56,517.4,514.2,9.24,9.18,N/A,21,8470.40
Cosmos_IV,916,2024-08-01,21:47:03,5,22,13,98,600,1708,1713,black,B13,lost,resignation,No,No,No,Yes,No,won,lost,15,16,164.7,53,10.98,3.31,N/A,7,615.60
Cosmos_IV,917,2024-08-01,21:51:24,5,22,14,99,600,1702,1800,white,A45,lost,resignation,No,No,No,Yes,No,lost,won,16,16,278.2,281.5,17.39,17.59,N/A,6,96.30
Cosmos_IV,918,2024-08-01,22:00:55,5,23,15,100,600,1703,1735,black,B13,draw,stalemate,No,Yes,No,Yes,No,lost,lost,78,79,583,469.7,7.47,5.95,16,7,292.80
Cosmos_IV,919,2024-08-01,22:19:29,5,23,16,101,600,1696,1768,white,D02,lost,resignation,No,No,No,No,No,draw,lost,7,7,16.4,13.1,2.34,1.87,N/A,N/A,531.00
Cosmos_IV,920,2024-08-01,22:20:17,5,23,17,102,600,1703,1646,white,A45,won,resignation,Yes,Yes,No,No,No,lost,draw,27,26,132.1,112.6,4.89,4.33,21,N/A,31.60
Cosmos_IV,921,2024-08-01,22:24:44,5,23,18,103,600,1695,1731,white,A45,lost,resignation,No,No,No,No,No,won,lost,13,13,111.7,113.9,8.59,8.76,N/A,N/A,134.90
Cosmos_IV,922,2024-08-01,22:28:46,5,23,19,104,600,1687,1704,black,B12,lost,checkmate,No,Yes,No,Yes,No,lost,won,34,35,506.9,368.9,14.91,10.54,16,12,130.30
Cosmos_IV,923,2024-08-01,22:43:37,5,23,20,105,600,1679,1715,black,B12,lost,resignation,No,Yes,No,No,Yes,lost,lost,38,38,372.1,208,9.79,5.47,22,13,384.10
Cosmos_IV,924,2024-08-01,22:53:41,5,23,21,106,600,1671,1673,black,B12,lost,resignation,No,Yes,No,Yes,No,lost,lost,29,30,296.7,256.9,10.23,8.56,10,7,231.90
Cosmos_IV,925,2024-08-02,00:24:42,6,1,22,107,600,1678,1636,white,A40,won,resignation,Yes,Yes,No,No,No,lost,lost,35,35,497.8,431.5,14.22,12.33,17,N/A,5164.30
Cosmos_IV,926,2024-08-02,01:23:05,6,2,23,108,600,1670,1670,white,A45,lost,resignation,No,No,No,Yes,No,won,lost,20,20,254.6,164.3,12.73,8.21,N/A,5,3005.20
Cosmos_IV,927,2024-08-02,01:30:33,6,2,24,109,600,1677,1607,white,D00,won,resignation,No,No,No,No,No,lost,won,49,49,512,273.8,10.45,5.59,N/A,N/A,193.40
Cosmos_IV,928,2024-08-02,03:05:54,6,4,25,110,600,1670,1733,black,B13,lost,checkmate,Yes,Yes,No,No,No,won,lost,26,27,385.3,502.4,14.82,18.61,10,N/A,5209.00
Cosmos_IV,929,2024-08-02,03:21:01,6,4,26,111,600,1678,1660,white,D00,won,resignation,Yes,Yes,No,Yes,No,lost,won,36,35,424.1,245.4,11.78,7.01,9,11,521.70
Cosmos_IV,930,2024-08-02,14:42:21,6,15,21,107,600,1687,1701,black,D02,won,resignation,No,No,Yes,Yes,No,won,lost,34,35,511.7,394.6,15.05,11.27,17,5,40455.90
Cosmos_IV,931,2024-08-02,14:58:12,6,15,22,108,600,1695,1688,black,B13,won,resignation,Yes,Yes,No,No,No,won,won,16,16,99.7,68.7,6.23,4.29,11,N/A,439.30
Cosmos_IV,932,2024-08-02,15:01:33,6,16,23,108,600,1688,1747,black,D10,lost,checkmate,No,Yes,No,Yes,No,won,won,28,29,355.3,254.6,12.69,8.78,17,9,101.30
Cosmos_IV,933,2024-08-02,15:11:54,6,16,24,109,600,1680,1683,white,A40,lost,checkmate,Yes,No,Yes,No,Yes,lost,won,40,40,510.9,222,12.77,5.55,19,19,265.70
Cosmos_IV,934,2024-08-02,15:24:42,6,16,25,110,600,1689,1693,white,D00,won,resignation,Yes,No,Yes,No,No,lost,lost,41,40,364.9,188.7,8.9,4.72,19,N/A,257.10
Cosmos_IV,935,2024-08-02,15:34:26,6,16,26,111,600,1681,1706,black,B13,lost,resignation,Yes,Yes,No,Yes,No,won,lost,23,24,362.6,264,15.77,11.0,11,14,219.10
Cosmos_IV,936,2024-08-02,15:45:21,6,16,27,110,600,1688,1647,black,B13,won,timeout,No,No,No,Yes,No,lost,won,103,103,598.2,599.9,5.81,5.82,N/A,12,292.40
Cosmos_IV,937,2024-08-02,16:07:51,6,17,27,109,600,1680,1701,white,D00,lost,checkmate,No,Yes,No,Yes,No,won,lost,45,45,559,220.3,12.42,4.9,20,7,751.80
Cosmos_IV,938,2024-08-02,19:19:34,6,20,24,108,600,1671,1662,white,D00,lost,resignation,Yes,Yes,No,No,Yes,lost,won,29,29,496.1,307.6,17.11,10.61,11,13,10944.00
Cosmos_IV,939,2024-08-02,23:17:54,6,24,15,109,600,1678,1620,black,B13,won,resignation,No,No,No,No,Yes,lost,lost,30,30,129.4,161.2,4.31,5.37,N/A,17,13803.90
Cosmos_IV,940,2024-08-03,01:39:09,7,2,13,103,600,1671,1714,white,A40,lost,resignation,No,No,No,Yes,No,won,lost,14,14,88.9,132.7,6.35,9.48,N/A,5,8345.60
Cosmos_IV,941,2024-08-03,01:43:06,7,2,14,104,600,1681,1742,black,B18,won,resignation,No,No,No,No,No,lost,won,15,15,45.8,96.9,3.05,6.46,N/A,N/A,148.10
Cosmos_IV,942,2024-08-03,01:48:34,7,2,15,104,600,1690,1703,black,B12,won,resignation,No,No,No,Yes,No,won,lost,26,26,441.3,303.1,16.97,11.66,N/A,8,282.20
Cosmos_IV,943,2024-08-03,02:01:23,7,3,16,105,600,1698,1673,white,D00,won,resignation,No,No,No,Yes,No,won,won,13,12,128.9,90.3,9.92,7.53,N/A,8,327.70
Cosmos_IV,944,2024-08-03,14:38:48,7,15,15,106,300,1087,1083,white,A80,lost,resignation,No,Yes,No,Yes,No,won,won,26,26,230.9,252.8,8.88,9.72,13,5,45316.10
Cosmos_IV,945,2024-08-03,15:01:10,7,16,14,106,600,1707,1735,black,D10,won,resignation,No,Yes,No,Yes,No,lost,won,22,22,352.1,216.9,16.0,9.86,16,12,1111.10
Cosmos_IV,946,2024-08-03,15:24:10,7,16,13,106,600,1715,1696,black,B12,won,resignation,No,No,No,No,No,won,lost,14,14,107.9,141.1,7.71,10.08,N/A,N/A,1027.90
Cosmos_IV,947,2024-08-03,15:33:27,7,16,13,106,600,1707,1741,white,A40,lost,resignation,No,Yes,No,No,Yes,won,won,14,14,141.9,261.9,10.14,18.71,12,10,449.10
Cosmos_IV,948,2024-08-03,15:41:42,7,16,13,107,600,1698,1686,white,D02,lost,resignation,No,No,No,No,No,lost,won,11,11,60.8,43.6,5.53,3.96,N/A,N/A,353.10
Cosmos_IV,949,2024-08-03,15:44:08,7,16,14,108,600,1706,1698,black,B10,won,checkmate,No,Yes,No,Yes,No,lost,lost,60,61,592.2,534.4,9.87,8.76,32,7,85.20
Cosmos_IV,950,2024-08-03,16:18:16,7,17,13,105,600,1713,1657,white,A45,won,resignation,No,No,No,No,No,won,lost,28,27,358.4,205.4,12.8,7.61,N/A,N/A,1455.80
Cosmos_IV,951,2024-08-03,16:38:26,7,17,14,106,600,1705,1734,black,B13,lost,checkmate,Yes,Yes,No,Yes,No,won,won,90,90,574.7,548.4,6.39,6.09,16,19,851.60
Cosmos_IV,952,2024-08-03,16:57:58,7,17,15,107,600,1697,1695,black,A00,lost,resignation,Yes,No,Yes,No,Yes,lost,won,58,58,569.9,466.9,9.83,8.05,12,23,597.30
Cosmos_IV,953,2024-08-03,17:15:47,7,18,16,108,600,1705,1674,white,D02,won,resignation,No,Yes,No,Yes,No,lost,lost,31,30,292.9,196.4,9.45,6.55,17,11,499.10
Cosmos_IV,954,2024-08-03,17:24:56,7,18,17,109,600,1697,1703,black,B18,lost,resignation,No,No,No,No,Yes,won,lost,29,30,341.7,311.9,11.78,10.4,N/A,13,256.10
Cosmos_IV,955,2024-08-03,17:36:29,7,18,18,110,600,1689,1702,white,D00,lost,resignation,No,No,No,Yes,No,lost,won,30,30,463.2,341.4,15.44,11.38,N/A,13,351.30
Cosmos_IV,956,2024-08-03,17:50:14,7,18,19,111,600,1683,1769,white,A40,lost,resignation,No,No,No,No,Yes,lost,lost,10,10,40.1,31.2,4.01,3.12,N/A,8,361.80
Cosmos_IV,957,2024-08-03,17:51:52,7,18,20,112,600,1675,1695,black,D10,lost,resignation,No,Yes,No,Yes,No,lost,lost,23,24,211.8,239.1,9.21,9.96,14,9,57.90
Cosmos_IV,958,2024-08-03,17:59:44,7,18,21,113,600,1683,1683,black,D12,won,resignation,No,No,No,Yes,No,lost,lost,29,29,298.5,294,10.29,10.14,N/A,11,260.20
Cosmos_IV,959,2024-08-03,18:28:41,7,19,22,114,600,1674,1631,white,A41,lost,checkmate,No,No,No,Yes,No,won,lost,53,53,579.4,599.4,10.93,11.31,N/A,15,1438.50
Cosmos_IV,960,2024-08-03,18:49:31,7,19,23,115,600,1667,1712,white,D00,lost,checkmate,Yes,No,Yes,No,No,lost,won,74,73,520.5,471.8,7.03,6.46,18,N/A,670.60
Cosmos_IV,961,2024-08-03,19:06:41,7,20,24,116,600,1675,1670,black,B10,won,resignation,Yes,Yes,No,No,No,lost,lost,30,30,437.6,364,14.59,12.13,23,N/A,509.50
Cosmos_IV,962,2024-08-03,21:07:34,7,22,24,117,600,1685,1750,black,B13,won,checkmate,No,Yes,No,Yes,No,won,lost,33,33,444.4,385.5,13.47,11.68,22,7,6815.40
Cosmos_IV,963,2024-08-03,21:22:22,7,22,25,118,600,1677,1692,white,A45,lost,checkmate,No,No,No,No,No,won,won,71,70,596.7,572.3,8.4,8.18,N/A,N/A,443.60
Cosmos_IV,964,2024-08-03,21:42:25,7,22,26,119,600,1686,1709,black,B10,won,resignation,No,No,No,Yes,No,lost,won,65,65,405.8,390.6,6.24,6.01,N/A,6,606.30
Cosmos_IV,965,2024-08-03,21:59:17,7,22,27,120,600,1677,1669,white,D00,lost,resignation,No,Yes,No,Yes,No,won,lost,31,31,302,350.4,9.74,11.3,22,6,606.20
Cosmos_IV,966,2024-08-03,22:10:51,7,23,28,121,600,1685,1685,white,D00,won,resignation,No,No,Yes,Yes,No,lost,won,22,22,326,179.9,14.82,8.18,18,9,392.00
Cosmos_IV,967,2024-08-04,14:51:15,1,15,23,120,600,1694,1710,white,D00,won,resignation,No,No,Yes,Yes,No,won,lost,26,25,406.1,319.4,15.62,12.78,10,7,59698.00
Cosmos_IV,968,2024-08-04,15:13:08,1,16,23,121,600,1703,1717,black,D12,won,resignation,No,No,No,No,No,won,won,13,13,46.9,28.5,3.61,2.19,N/A,N/A,906.90
Cosmos_IV,969,2024-08-04,15:14:39,1,16,24,122,600,1696,1755,black,B10,lost,resignation,No,No,No,No,No,won,won,30,31,470.6,150.7,15.69,4.86,N/A,N/A,44.10
Cosmos_IV,970,2024-08-04,15:25:22,1,16,24,123,600,1703,1657,black,B13,won,resignation,No,Yes,No,Yes,No,lost,won,38,38,532.2,220.2,14.01,5.79,16,10,172.40
Cosmos_IV,971,2024-08-04,18:24:29,1,19,13,124,600,1710,1638,white,D00,won,checkmate,No,No,Yes,Yes,No,won,lost,69,68,562.6,566.2,8.15,8.33,16,7,10214.80
Cosmos_IV,972,2024-08-04,18:45:41,1,19,13,125,600,1719,1737,white,A45,won,resignation,No,Yes,No,Yes,No,won,won,40,39,360.1,239.6,9.0,6.14,15,4,709.40
Cosmos_IV,973,2024-08-04,20:30:01,1,21,12,126,600,1726,1682,black,B15,won,checkmate,No,No,No,No,Yes,won,won,19,19,211.3,174.4,11.12,9.18,N/A,9,5899.90
Cosmos_IV,974,2024-08-04,20:39:06,1,21,13,127,600,1717,1710,white,D00,lost,resignation,No,No,No,No,No,won,won,19,19,243.3,83.1,12.81,4.37,N/A,N/A,333.70
Cosmos_IV,975,2024-08-04,20:45:05,1,21,14,128,600,1710,1774,white,D00,lost,checkmate,No,Yes,No,Yes,No,lost,won,53,52,460.3,432.2,8.68,8.31,16,11,115.70
Cosmos_IV,976,2024-08-04,21:00:15,1,22,15,129,600,1710,1691,black,B12,draw,50 move rule,No,No,Yes,Yes,No,lost,lost,83,84,484.8,437.2,5.84,5.2,19,11,449.70
Cosmos_IV,977,2024-08-04,21:16:46,1,22,15,129,600,1702,1728,black,D06,lost,resignation,Yes,Yes,No,Yes,No,draw,lost,28,29,383.2,417.2,13.69,14.39,10,16,506.20
Cosmos_IV,978,2024-08-04,23:38:04,1,24,12,123,600,1709,1666,white,A40,won,abandoned,No,No,No,No,No,lost,draw,12,11,48,119.6,4.0,10.87,N/A,N/A,8094.80
Cosmos_IV,979,2024-08-04,23:42:48,1,24,13,124,600,1701,1715,white,D00,lost,resignation,No,No,No,No,No,won,lost,8,8,22.2,12.2,2.78,1.53,N/A,N/A,236.00
Cosmos_IV,980,2024-08-04,23:43:30,1,24,14,125,600,1694,1732,black,B10,lost,resignation,No,No,No,Yes,No,lost,won,22,23,133.5,161.5,6.07,7.02,N/A,10,19.80
Cosmos_IV,981,2024-08-04,23:48:41,1,24,15,126,600,1685,1640,black,B10,lost,resignation,No,No,No,Yes,No,lost,lost,12,13,67.9,43,5.66,3.31,N/A,8,177.50
Cosmos_IV,982,2024-08-05,11:17:01,2,12,16,125,600,1677,1686,black,B10,lost,resignation,No,Yes,No,Yes,No,lost,lost,24,25,326.5,81.1,13.6,3.24,12,7,41232.10
Cosmos_IV,983,2024-08-05,11:24:36,2,12,17,126,600,1688,1813,white,D00,won,resignation,Yes,Yes,No,Yes,No,lost,lost,36,35,235.5,143,6.54,4.09,10,18,128.50
Cosmos_IV,984,2024-08-05,11:31:48,2,12,18,126,600,1696,1662,white,A45,won,abandoned,No,No,No,No,Yes,won,lost,45,44,457.4,264.8,10.16,6.02,N/A,15,196.50
Cosmos_IV,985,2024-08-05,11:48:56,2,12,19,126,600,1703,1659,black,B10,won,timeout,No,Yes,No,Yes,No,won,won,57,58,577.9,599.6,10.14,10.34,12,11,570.60
Cosmos_IV,986,2024-08-05,12:12:09,2,13,20,126,600,1711,1689,black,B12,won,resignation,No,Yes,No,Yes,No,won,won,24,24,246.2,123.2,10.26,5.13,15,15,815.10
Cosmos_IV,987,2024-08-05,12:20:56,2,13,21,127,600,1702,1696,white,A40,lost,resignation,No,No,No,No,No,won,won,11,11,101.3,245,9.21,22.27,N/A,N/A,280.80
Cosmos_IV,988,2024-08-05,12:28:52,2,13,22,127,600,1693,1687,black,B18,lost,resignation,No,Yes,No,Yes,No,lost,won,25,26,104.9,127.4,4.2,4.9,20,15,374.70
Cosmos_IV,989,2024-08-05,12:33:29,2,13,23,128,600,1684,1667,white,D00,lost,resignation,No,No,Yes,No,Yes,lost,lost,19,19,330.1,89.5,17.37,4.71,15,14,172.10
Cosmos_IV,990,2024-08-05,14:33:53,2,15,24,125,600,1676,1694,white,D00,lost,resignation,No,No,Yes,Yes,No,lost,lost,46,46,494,565,10.74,12.28,14,12,6893.90
Cosmos_IV,991,2024-08-05,14:52:14,2,15,24,125,600,1666,1594,black,D15,lost,resignation,No,No,No,No,No,lost,lost,20,21,188.9,177,9.44,8.43,N/A,N/A,607.00
Cosmos_IV,992,2024-08-05,14:58:33,2,15,25,126,600,1674,1679,white,A45,won,resignation,No,No,No,Yes,No,lost,lost,24,23,222,91.2,9.25,3.97,N/A,4,190.10
Cosmos_IV,993,2024-08-05,15:04:12,2,16,26,127,600,1666,1684,black,D10,lost,resignation,No,Yes,No,Yes,No,won,lost,46,47,344.9,140.1,7.5,2.98,13,7,117.00
